"","id","title","type","description","release_year","age_certification","runtime","genres","production_countries","seasons","imdb_id","imdb_score","imdb_votes"
"3171","tm981770","An Unremarkable Christmas","MOVIE","Before the events of S1, Juanquini, El Ñato and Captain González shared one Christmas wish: being courageous enough to change their lives. One mysterious character, El Dañado, could be the one who makes their dreams come true.",2020,"",83,"['comedy', 'drama']","[]",NA,"tt13607632",3.2,139
"3172","tm1004219","Who's the Boss","MOVIE","This narrates the story of a Young and ambitious employee who tries to work her way to the top, but keeps being de-valued. She decided to take a bold step which ends her in a position she deserves to be and without love for a long time.",2020,"",105,"['comedy', 'romance']","[]",NA,"tt13370858",5.6,36
"3173","tm866495","Love Like the Falling Rain","MOVIE","Fearing rejection, a young man struggles to declare his feelings for his best friend, who soon falls for another man — until a fateful incident.",2020,"",86,"['drama', 'romance', 'fantasy']","['ID']",NA,"tt12217814",4.9,200
"3174","tm439365","Bombairiya","MOVIE","It follows the story of Meghna, who gets embroiled in a series of events after her phone gets stolen.",2019,"",108,"['crime', 'drama', 'comedy']","['IN']",NA,"tt4971258",4.5,418
"3175","tm683841","Hello, Love, Goodbye","MOVIE","A bartender romances a domestic helper despite the fact that she is moving to Canada.",2019,"",118,"['drama', 'romance']","['HK', 'PH']",NA,"tt10156112",7.4,1033
"3176","tm922407","Kilometers and Kilometers","MOVIE","When a debt-ridden man reluctantly agrees to drive an American tourist around India, their stark differences lead to bickering… and unexpected bonding.",2020,"",129,"['drama', 'comedy']","['IN']",NA,"tt7268736",6.4,1538
"3177","tm984018","Cops and Robbers","MOVIE","Animation and activism unite in this multimedia spoken-word response to police brutality and racial injustice.",2020,"PG-13",8,"['animation']","['US']",NA,"tt13322484",6.9,NA
"3178","ts224261","Nailed It! Germany","SHOW","Home cooks try -- and inevitably fail -- to re-create spectacular confections on this comical competition show, all for a sweet 5,000 euros.",2020,"TV-14",35,"['reality']","['DE']",1,"tt11460744",5.7,100
"3179","tm373655","Sarvam Thaala Mayam","MOVIE","Peter who tries to find his place in the world of classical Indian music embarks on a journey that helps him evolve personally, spiritually and musically.",2019,"PG",133,"['drama', 'music']","['IN']",NA,"tt8319768",7.6,1231
"3180","tm452578","Miranda Sings Live... Your Welcome","MOVIE","Viral video star Miranda Sings and her real-world alter ego Colleen Ballinger share the stage in a special packed with music, comedy and ""magichinry.""",2019,"",61,"['comedy']","['US']",NA,"tt9557190",5.5,418
"3181","tm840208","Jeff Garlin: Our Man in Chicago","MOVIE","Comedian Jeff Garlin (unintentionally) celebrates his 37th year of stand-up and shares his learnings on love, loss, success and food addiction.",2019,"",58,"['comedy']","['GB']",NA,"tt11108064",5.9,422
"3182","tm886360","Hope Ranch","MOVIE","With the impending foreclose of the family Ranch, Rebecca struggles with her rebellious daughter Grace who is still not over the death of her father Mike.",2020,"",81,"['family']","['US']",NA,"tt5244812",4.3,229
"3183","ts215166","Scams","SHOW","Kusano has a bright future with his fancy university degree and new job. yet, it is not to be. The blood sucking financial giant which he works at goes broke and leaves him on the pavement. When it rains it pours and his father becomes ill and needs care and money. He also has his own debts. Needing cash, he searches for and finds a job rather quickly. The job, however, is illegitimate and involves undesirable activity. What is a man to do?",2019,"",24,"['action', 'crime', 'drama']","['JP']",1,"tt10448486",6.4,362
"3184","tm1026231","Reframe THEATER EXPERIENCE with you","MOVIE","Perfume's Reframe 2019 concert, performed to great effect in the newly reconstructed LINE Cube Shibuya, is recreated as a high-tech concert film.",2020,"",84,"['music']","['JP']",NA,"",NA,NA
"3185","tm824858","Cuddle Weather","MOVIE","After realizing that prostitutes are not entitled to the best part of love making, two sex workers form a screwy relationship as ""cuddle partners"" only to realize that they want something more.",2019,"",95,"['drama']","['PH']",NA,"",NA,NA
"3186","tm835958","Martin Matte: La vie, la mort... eh la la..!","MOVIE","Quebecois comedy star Martin Matte serves up embarrassing personal stories, a solution for social media trolls and more in this unpredictable special.",2019,"",61,"['comedy']","['CA']",NA,"tt10965252",6.5,102
"3187","tm947446","Finding Agnes","MOVIE","On an emotional journey in Morocco, an entrepreneur pieces together the turbulent life of his estranged mother and meets her adopted daughter.",2020,"",105,"['drama']","['PH']",NA,"tt13328840",4.9,155
"3188","tm953122","Elf Pets: Santa's Reindeer Rescue","MOVIE","It's almost Christmas and Santa's test flights have run into trouble. Can The Elf on the Shelf, a crew of adorable Elf Pets Reindeer and Santa's gang of trusted Scout Elf friends help him find the answer before it's too late? Join Santa's cast of whimsical characters in this animated Christmas Special full of toe-tapping humor and heart, as they work together to save the holiday season and discover the power of love.",2020,"",26,"['animation']","[]",NA,"",NA,NA
"3189","ts251783","Emily's Wonder Lab","SHOW","Science-loving host Emily Calandrelli makes STEAM fun with activities, demonstrations and at-home experiments that'll make you think — and blow your mind!",2020,"",13,"[]","['US']",1,"",NA,NA
"3190","tm454464","Pegasus","MOVIE","Zhang Chi, a hubris and dominating six-time racing champion, falls from grace following a crisis. After a five-year suspension from the motorsport, the now single-father to a six-year-old boy throws down the gauntlet once again.",2019,"",98,"['comedy', 'fantasy', 'sport']","['CN']",NA,"tt9597190",6.3,1727
"3191","tm843222","Cultivating the Seas: History and Future of the Full-Cycle Cultured Kindai Tuna","MOVIE","An in-depth look at the full-cycle breeding program for bluefin Kindai tuna pioneered by Kinki University’s Aqua Culture Research Institute.",2019,"",45,"['documentation']","['JP']",NA,"",NA,NA
"3192","ts45322","Wait, My Youth","SHOW","A story about the naivety of young love, the pureness, and beauty of friendship and the warmth of family surrounding a group of friends. Su Can Can loves learning about literary works. In her adolescence, she meets her best friends....",2019,"TV-PG",36,"['drama', 'romance']","['CN']",1,"tt12071466",8.1,121
"3193","tm929614","GIMS: On the Record","MOVIE","Go backstage with beloved rap superstar Gims in the year leading up to his major 2019 Stade de France performance in this up-close documentary.",2020,"",96,"['music', 'documentation']","['FR']",NA,"tt12982218",6.8,207
"3194","tm937044","Bigflo & Oli: Hip Hop Frenzy","MOVIE","Go backstage with French rap duo Bigflo & Oli in this intimate music documentary, then join the superstar siblings as they embark on a major tour.",2020,"",100,"['documentation', 'music']","['FR']",NA,"tt13161318",6.7,118
"3195","tm435327","27 Steps of May","MOVIE","Eight years ago, 14 year old May was raped by a group of men. May’s father is devastated, blaming himself for not being able to keep his daughter safe. Traumatized significantly by this incident, May withdraws completely from life.",2019,"",112,"['drama']","['ID']",NA,"tt9695156",8.1,466
"3196","tm834715","Single Slipper Size - 7","MOVIE","An emotionally unstable murder suspect explains the modus operandi behind the crimes he had committed to a few cops which helps in unfolding some intriguing revelation.",2019,"",120,"['drama', 'thriller']","['IN']",NA,"tt10370116",8.4,3073
"3197","ts223115","The Charming Stepmom","SHOW","A quirky fashion student becomes the nanny of a handsome widower’s three kids, experiencing a series of silly antics and schemes.",2019,"TV-14",56,"['family', 'comedy', 'romance']","['TH']",1,"tt13846404",7.8,17
"3198","tm814652","Mallesham","MOVIE","The life of Padma Shri winner Chintakindi Mallesham, who invented the ASU machine that processes yarn for sarees mechanically, is being recreated in this biopic.",2019,"",131,"['drama']","['IN']",NA,"tt9742362",8.3,1036
"3199","tm815438","Sab el-Burumbah","MOVIE","In the context of a romantic comic, Omar marries his beloved Nessma despite her father's strong rejection of the matter, and after the wedding ceremony ends, if the unidentified men assault the bride's car, Omar asked his wife to escape, and during her escape, a car accident occurs, and she is transferred to the hospital, and after she wakes up From the coma, she is severely traumatized, and refuses to see her husband Omar because she does not feel safe with him, so Omar has to go to a psychiatrist to help him solve the problem",2019,"",95,"['comedy']","['EG']",NA,"tt10446658",5.5,483
"3200","tm468811","Mehandi Circus","MOVIE","A music shop owner falls in love with a girl from a circus troupe that visits his village, but caste and class stand in the way.",2019,"",135,"['drama']","['IN']",NA,"tt9665400",7.4,543
"3201","tm883070","David Batra: Elephant in The Room","MOVIE","Swedish comedian David Batra gets personal as he playfully details the perks and pitfalls of being married to a recently resigned political leader.",2020,"",77,"['comedy']","['SE']",NA,"tt11987330",5.9,196
"3202","tm929630","A New York Christmas Wedding","MOVIE","As her Christmas Eve wedding draws near, Jennifer is visited by an angel and shown what could have been if she hadn't denied her true feelings for her childhood best friend.",2020,"",88,"['drama', 'romance']","['US']",NA,"tt10768194",5.3,1111
"3203","tm810357","True: Happy Hearts Day","MOVIE","True and Bartleby try to cheer up the Rainbow Kingdom's loneliest citizen, but his gloomy mood is contagious! Can a trio of wishes turn things around?",2019,"G",23,"[]","['CA']",NA,"",NA,NA
"3204","tm1005937","Sanitation Day","MOVIE","Two cops must contend with the uncooperative tenants of an apartment complex as they try to solve a murder before the crime scene is wiped clean.",2020,"",104,"['thriller']","['NG']",NA,"tt13445916",3.3,17
"3205","tm830151","One Day We'll Talk About Today","MOVIE","Three siblings live in happy-looking families, but one of them changes and gets warned by his parents, prompting the rebellion of the three siblings which led to the discovery of the secrets and great trauma in their families.",2020,"",121,"['drama', 'family', 'music', 'documentation']","['ID']",NA,"tt10773114",7.4,1116
"3206","ts222802","Once Upon a Time in Lingjian Mountain","SHOW","A story that follows Wang Lu, a young genius, who enters the Spirit Blade Sect and embarks on an unconventional journey towards immortal cultivation. The Spirit Blade Sect was established in the year 4233. Through years of producing martial arts prodigies, it has been hailed as one of the five great sects. As the nine continents face a crisis, a genius by the name of Wang Lu joins the Spirit Blade Sect and comes under the tutelage Wang Wu. Despite Wang Wu's beauty, she is hundreds of years in age. Famous for having a sharp tongue and an erratic temper, she and her disciple Wang Lu engage in endless squabbles while trudging on a path to becoming the strongest sage in all the lands.  Adapted from the manga ""Spirit Blade Mountain"" written by Xian Man Dong Man.",2019,"TV-14",45,"['action', 'comedy', 'fantasy', 'romance', 'drama']","['CN']",2,"tt11261994",7.5,261
"3207","tm860204","Dreamy Eyes","MOVIE","Mắt Biếc (Dreamy Eyes) tells the story of the one-sided love of Ngan for Ha Lan — his childhood friend.",2019,"",117,"['romance']","['VN']",NA,"",NA,NA
"3208","ts237487","True: Terrific Tales","SHOW","Through the magic of the Story Spinner, True and her friends create their own versions of Pinocchio, Little Red Riding Hood and other classic tales.",2020,"",8,"['animation', 'family']","['US']",1,"tt12140808",5.7,22
"3209","tm975616","The Beginning of Life 2: Outside","MOVIE","Genuine connections between children and nature can revolutionize our future. But is this discovery still possible in the world's major urban centers? The new chapter of ""The Beginning of Life"" reveals the transformative power of this concept.",2020,"G",92,"['documentation']","['BR']",NA,"tt12190648",8.1,18
"3210","ts87599","Somewhere Only We Know","SHOW","Ph.D. candidate in Physics Mu Cheng He catches a third-year student in English Xue Tong cheating on an exam. When he even becomes the substitute teacher in her elective course Russian and makes her study with him after classes, her hatred for him only grows. Over time, however, Xue Tong discovers Teacher Mu’s true character and comes to secretly love him.",2019,"TV-MA",58,"['drama', 'romance']","['CN']",1,"tt10472296",7.3,158
